sequence_id,complexity_level,n_states,program_bits,model,context_len,predict_len,h_model_bits_per_sym,h_gzip_bits_per_sym,h_gzip_is_negative,el_gzip,mean_invalid_mass,mean_valid_binary_mass
L3_0021,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.437848,0.0,False,1.437848,0.348657,0.651343
L3_0022,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.291835,0.0,False,1.291835,0.347478,0.652522
L3_0023,3,5,50,Qwen/Qwen2.5-1.5B,100,100,0.973101,0.08,False,0.893101,0.3488,0.6512
L3_0024,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.420564,0.0,False,1.420564,0.350849,0.649151
L3_0025,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.005577,0.0,False,1.005577,0.396747,0.603253
L3_0026,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.305428,0.0,False,1.305428,0.341566,0.658434
L3_0027,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.006285,0.0,False,1.006285,0.343464,0.656536
L3_0028,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.391758,0.0,False,1.391758,0.351593,0.648407
L3_0029,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.36147,0.0,False,1.36147,0.350722,0.649278
L3_0030,3,5,50,Qwen/Qwen2.5-1.5B,100,100,0.963622,0.0,False,0.963622,0.353508,0.646492
L3_0031,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.060161,0.08,False,0.980161,0.363489,0.636511
L3_0032,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.020951,0.0,False,1.020951,0.407635,0.592365
L3_0033,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.05929,0.08,False,0.97929,0.345438,0.654562
L3_0034,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.412157,0.0,False,1.412157,0.343642,0.656358
L3_0035,3,5,50,Qwen/Qwen2.5-1.5B,100,100,0.965962,0.0,False,0.965962,0.40485,0.59515
L3_0036,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.00467,0.0,False,1.00467,0.354237,0.645763
L3_0037,3,5,50,Qwen/Qwen2.5-1.5B,100,100,0.836652,0.0,False,0.836652,0.357944,0.642056
L3_0038,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.166856,0.0,False,1.166856,0.395292,0.604708
L3_0039,3,5,50,Qwen/Qwen2.5-1.5B,100,100,0.974088,0.0,False,0.974088,0.354059,0.645941
L3_0040,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.234851,0.0,False,1.234851,0.377304,0.622696
L3_0041,3,5,50,Qwen/Qwen2.5-1.5B,100,100,0.994875,0.0,False,0.994875,0.352019,0.647981
L3_0042,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.292415,0.0,False,1.292415,0.351837,0.648163
L3_0043,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.316123,0.0,False,1.316123,0.350769,0.649231
L3_0044,3,5,50,Qwen/Qwen2.5-1.5B,100,100,0.957791,0.08,False,0.877791,0.365407,0.634593
L3_0045,3,5,50,Qwen/Qwen2.5-1.5B,100,100,0.977661,0.08,False,0.897661,0.347613,0.652387
L3_0046,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.17426,0.08,False,1.09426,0.344406,0.655594
L3_0047,3,5,50,Qwen/Qwen2.5-1.5B,100,100,0.915285,0.0,False,0.915285,0.357188,0.642812
L3_0048,3,5,50,Qwen/Qwen2.5-1.5B,100,100,0.946159,0.56,False,0.386159,0.362903,0.637097
L3_0049,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.426152,0.0,False,1.426152,0.364788,0.635212
L3_0050,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.086995,0.0,False,1.086995,0.361934,0.638066
L3_0051,3,5,50,Qwen/Qwen2.5-1.5B,100,100,0.951331,0.0,False,0.951331,0.387408,0.612592
L3_0052,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.190776,0.0,False,1.190776,0.341931,0.658069
L3_0053,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.007989,0.0,False,1.007989,0.352109,0.647891
L3_0054,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.029103,0.0,False,1.029103,0.344021,0.655979
L3_0055,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.062614,0.08,False,0.982614,0.345684,0.654316
L3_0056,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.349676,0.0,False,1.349676,0.342871,0.657129
L3_0057,3,5,50,Qwen/Qwen2.5-1.5B,100,100,0.985976,0.08,False,0.905976,0.341429,0.658571
L3_0058,3,5,50,Qwen/Qwen2.5-1.5B,100,100,0.969685,0.08,False,0.889685,0.350553,0.649447
L3_0059,3,5,50,Qwen/Qwen2.5-1.5B,100,100,0.995042,0.0,False,0.995042,0.397491,0.602509
L3_0060,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.046527,0.0,False,1.046527,0.357341,0.642659
L3_0061,3,5,50,Qwen/Qwen2.5-1.5B,100,100,0.992334,0.0,False,0.992334,0.387034,0.612966
L3_0062,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.506999,0.0,False,1.506999,0.350394,0.649606
L3_0063,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.434373,0.0,False,1.434373,0.346611,0.653389
L3_0064,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.178853,0.0,False,1.178853,0.345133,0.654867
L3_0065,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.282065,0.08,False,1.202065,0.380733,0.619267
L3_0066,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.224771,0.08,False,1.144771,0.348348,0.651652
L3_0067,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.27658,0.08,False,1.19658,0.346021,0.653979
L3_0068,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.362899,0.0,False,1.362899,0.359334,0.640666
L3_0069,3,5,50,Qwen/Qwen2.5-1.5B,100,100,0.975703,0.0,False,0.975703,0.40087,0.59913
L3_0070,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.01605,0.08,False,0.93605,0.348534,0.651466
L3_0071,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.010528,0.0,False,1.010528,0.354954,0.645046
L3_0072,3,5,50,Qwen/Qwen2.5-1.5B,100,100,0.559447,0.0,False,0.559447,0.361741,0.638259
L3_0073,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.458706,0.08,False,1.378706,0.352575,0.647425
L3_0074,3,5,50,Qwen/Qwen2.5-1.5B,100,100,1.182428,0.0,False,1.182428,0.367493,0.632507
L4_0000,4,6,60,Qwen/Qwen2.5-1.5B,100,100,0.955798,0.08,False,0.875798,0.356339,0.643661
L4_0001,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.012468,0.0,False,1.012468,0.384358,0.615642
L4_0002,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.027616,0.0,False,1.027616,0.426619,0.573381
L4_0003,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.026854,0.08,False,0.946854,0.392662,0.607338
L4_0004,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.185586,0.0,False,1.185586,0.347469,0.652531
L4_0005,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.143517,0.08,False,1.063517,0.343458,0.656542
L4_0006,4,6,60,Qwen/Qwen2.5-1.5B,100,100,0.941465,0.0,False,0.941465,0.340572,0.659428
L4_0007,4,6,60,Qwen/Qwen2.5-1.5B,100,100,0.982055,0.08,False,0.902055,0.348033,0.651967
L4_0008,4,6,60,Qwen/Qwen2.5-1.5B,100,100,0.88475,0.0,False,0.88475,0.356491,0.643509
L4_0009,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.103152,0.0,False,1.103152,0.34539,0.65461
L4_0010,4,6,60,Qwen/Qwen2.5-1.5B,100,100,0.527042,0.0,False,0.527042,0.346401,0.653599
L4_0011,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.51647,0.08,False,1.43647,0.372284,0.627716
L4_0012,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.118532,0.0,False,1.118532,0.343551,0.656449
L4_0013,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.022486,0.08,False,0.942486,0.378033,0.621967
L4_0014,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.326013,0.08,False,1.246013,0.353986,0.646014
L4_0015,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.00867,0.0,False,1.00867,0.343164,0.656836
L4_0016,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.295158,0.08,False,1.215158,0.344198,0.655802
L4_0017,4,6,60,Qwen/Qwen2.5-1.5B,100,100,0.963667,0.0,False,0.963667,0.346048,0.653952
L4_0018,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.104396,0.08,False,1.024396,0.341162,0.658838
L4_0019,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.139646,0.0,False,1.139646,0.342975,0.657025
L4_0020,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.208497,0.0,False,1.208497,0.348331,0.651669
L4_0021,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.289502,0.0,False,1.289502,0.350838,0.649162
L4_0022,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.421267,0.0,False,1.421267,0.34343,0.65657
L4_0023,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.455242,0.0,False,1.455242,0.359449,0.640551
L4_0024,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.253289,0.0,False,1.253289,0.345475,0.654525
L4_0025,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.050877,0.0,False,1.050877,0.344731,0.655269
L4_0026,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.100904,0.08,False,1.020904,0.345639,0.654361
L4_0027,4,6,60,Qwen/Qwen2.5-1.5B,100,100,0.568829,0.0,False,0.568829,0.355987,0.644013
L4_0028,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.191195,0.08,False,1.111195,0.362484,0.637516
L4_0029,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.412265,0.0,False,1.412265,0.360193,0.639807
L4_0030,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.118739,0.0,False,1.118739,0.342725,0.657275
L4_0031,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.435784,0.0,False,1.435784,0.342672,0.657328
L4_0032,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.10546,0.08,False,1.02546,0.345547,0.654453
L4_0033,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.030838,0.4,False,0.630838,0.347853,0.652147
L4_0034,4,6,60,Qwen/Qwen2.5-1.5B,100,100,0.587376,0.0,False,0.587376,0.35122,0.64878
L4_0035,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.299268,0.08,False,1.219268,0.35289,0.64711
L4_0036,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.382978,0.08,False,1.302978,0.35664,0.64336
L4_0037,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.164146,0.08,False,1.084146,0.358643,0.641357
L4_0038,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.071194,0.08,False,0.991194,0.342442,0.657558
L4_0039,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.018292,0.08,False,0.938292,0.342699,0.657301
L4_0040,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.17069,0.0,False,1.17069,0.345561,0.654439
L4_0041,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.151535,0.08,False,1.071535,0.352843,0.647157
L4_0042,4,6,60,Qwen/Qwen2.5-1.5B,100,100,0.983375,0.0,False,0.983375,0.392698,0.607302
L4_0043,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.02122,0.0,False,1.02122,0.345579,0.654421
L4_0044,4,6,60,Qwen/Qwen2.5-1.5B,100,100,0.976716,0.0,False,0.976716,0.375991,0.624009
L4_0045,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.222056,0.08,False,1.142056,0.354434,0.645566
L4_0046,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.011179,0.08,False,0.931179,0.401518,0.598482
L4_0047,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.085423,0.0,False,1.085423,0.344527,0.655473
L4_0048,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.000211,0.0,False,1.000211,0.350632,0.649368
L4_0049,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.013891,0.0,False,1.013891,0.347304,0.652696
L4_0050,4,6,60,Qwen/Qwen2.5-1.5B,100,100,0.924618,0.0,False,0.924618,0.404789,0.595211
L4_0051,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.124255,0.0,False,1.124255,0.341046,0.658954
L4_0052,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.306723,0.08,False,1.226723,0.342038,0.657962
L4_0053,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.127029,0.0,False,1.127029,0.345703,0.654297
L4_0054,4,6,60,Qwen/Qwen2.5-1.5B,100,100,0.406786,0.0,False,0.406786,0.346681,0.653319
L4_0055,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.246431,0.0,False,1.246431,0.347552,0.652448
L4_0056,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.192644,0.0,False,1.192644,0.349263,0.650737
L4_0057,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.239978,0.0,False,1.239978,0.362587,0.637413
L4_0058,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.183735,0.08,False,1.103735,0.35237,0.64763
L4_0059,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.144919,0.0,False,1.144919,0.345194,0.654806
L4_0060,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.00192,0.08,False,0.92192,0.340858,0.659142
L4_0061,4,6,60,Qwen/Qwen2.5-1.5B,100,100,0.475719,0.0,False,0.475719,0.350952,0.649048
L4_0062,4,6,60,Qwen/Qwen2.5-1.5B,100,100,0.960695,0.0,False,0.960695,0.352175,0.647825
L4_0063,4,6,60,Qwen/Qwen2.5-1.5B,100,100,0.98631,0.0,False,0.98631,0.401056,0.598944
L4_0064,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.03312,0.08,False,0.95312,0.352647,0.647353
L4_0065,4,6,60,Qwen/Qwen2.5-1.5B,100,100,0.50875,0.0,False,0.50875,0.355471,0.644529
L4_0066,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.154898,0.0,False,1.154898,0.38086,0.61914
L4_0067,4,6,60,Qwen/Qwen2.5-1.5B,100,100,0.987908,0.0,False,0.987908,0.401763,0.598237
L4_0068,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.182356,0.08,False,1.102356,0.384466,0.615534
L4_0069,4,6,60,Qwen/Qwen2.5-1.5B,100,100,0.526678,0.0,False,0.526678,0.364538,0.635462
L4_0070,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.197367,0.0,False,1.197367,0.35378,0.64622
L4_0071,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.254943,0.08,False,1.174943,0.355069,0.644931
L4_0072,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.123382,0.0,False,1.123382,0.348471,0.651529
L4_0073,4,6,60,Qwen/Qwen2.5-1.5B,100,100,1.117721,0.0,False,1.117721,0.346345,0.653655
L4_0074,4,6,60,Qwen/Qwen2.5-1.5B,100,100,0.494466,0.0,False,0.494466,0.355853,0.644147
